2011,2,8,7,12.2,67,0,4.29,59.98
2011,2,8,8,15.73,53.12,0,1.26,66.94
2011,2,8,9,19.01,39.06,0,1.79,254.26
2011,2,8,10,20.93,30.19,0,2.6,267.93
2011,2,8,11,21.89,26.62,0,3.12,278.05
2011,2,8,12,22.47,24.06,0,3.84,285.34
2011,2,8,13,22.6,22.62,0,4.57,292.93
2011,2,8,14,22.29,22.19,0,5.25,300.38
2011,2,8,15,21.23,23.88,0,5.85,307.19
2011,2,8,16,18.38,34.62,0,6.35,310.31
2011,2,8,17,13.77,47.5,0,7.3,315.35
2011,2,8,18,12.51,50.38,0,7.79,325.21
2011,2,8,19,11.62,52.94,0,7.85,335.6
2011,2,8,20,10.76,55,0,7.6,346.26
2011,2,8,21,10,55.94,0,7.18,354.44
2011,2,8,22,9.42,55.5,0,6.58,359.39
2011,2,8,23,9.07,53.75,0,5.97,358.73
2011,2,9,0,8.83,51.94,0,5.73,353.82
2011,2,9,1,8.45,51.31,0,5.95,349.63
2011,2,9,2,7.97,51.38,0,6.39,348.36
2011,2,9,3,7.54,51.25,0,6.56,349.51
2011,2,9,4,7.18,50.75,0,6.26,351.82
2011,2,9,5,6.98,49.38,0,5.55,354.43
2011,2,9,6,7.43,46,0,4.58,357.36
2011,2,9,7,11.22,47,0,3.39,5.16
2011,2,9,8,15.88,26.06,0,2,359.78
2011,2,9,9,19.62,20.06,0,1.61,338.04
2011,2,9,10,22.21,17.44,0,0.81,271.67
2011,2,9,11,23.55,16.56,0,1.78,239.6
2011,2,9,12,24.18,16.5,0,2.51,245.51
2011,2,9,13,24.3,16.5,0,3.17,255.9
2011,2,9,14,23.9,16.94,0,3.6,266.52
2011,2,9,15,22.83,19.12,0,3.63,275.55
2011,2,9,16,19.27,34.06,0,5.18,278.33
2011,2,9,17,14.31,42.94,0,6.84,290.61
2011,2,9,18,12.82,45.62,0,6.92,313.72
2011,2,9,19,11.83,47.75,0,6.96,333.55
2011,2,9,20,11.19,49.06,0,6.98,345.95
2011,2,9,21,11.23,48.94,0,6.78,353.85
2011,2,9,22,11.4,48.62,0,6.34,359.22
2011,2,9,23,11.41,48.69,0,5.95,359.47
2011,2,10,0,10.69,48.88,0,5.67,357.79
2011,2,10,1,10.27,48.38,0,5.48,354.35
2011,2,10,2,10.01,47.81,0,5.42,350.96
2011,2,10,3,9.69,47.62,0,5.58,348.2
2011,2,10,4,10.12,47.31,0,5.85,353.94
2011,2,10,5,10.25,46.88,0,5.57,1.04
2011,2,10,6,10.63,45.31,0,4.76,4.05
2011,2,10,7,13.3,45.88,0,3.69,6.31
