YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS50M,WD50M
2016,11,9,11,29.33,14.75,0,2.03,324.1
2016,11,9,12,30.3,13.62,0,1.6,327.4
2016,11,9,13,30.6,13.31,0,1.11,319.27
2016,11,9,14,30.36,13.81,0,1.19,301.81
2016,11,9,15,29.05,21.44,0,1.59,296.57
2016,11,9,16,26.65,26.81,0,1.72,295.87
2016,11,9,17,25.37,22.06,0,1.68,296.8
2016,11,9,18,24.78,21.81,0,1.64,296.08
2016,11,9,19,23.73,22.56,0,1.77,289.88
2016,11,9,20,22.2,25.31,0,2.05,275.47
2016,11,9,21,21.11,26.94,0,2.66,261.23
2016,11,9,22,19.27,30.88,0,3.55,255.47
2016,11,9,23,17.49,35.62,0,4.33,255.69
2016,11,10,0,16.22,39.38,0,4.73,260.21
2016,11,10,1,15.46,40.69,0,4.7,269.14
2016,11,10,2,14.93,40.56,0,4.44,283.23
2016,11,10,3,14.25,40.81,0,4.29,301.52
2016,11,10,4,13.39,41.75,0,4.3,318.24
2016,11,10,5,12.65,42.38,0,4.17,328.34
2016,11,10,6,12.34,42.56,0,3.77,331.36
2016,11,10,7,15.01,40.31,0,3.15,327.96
2016,11,10,8,17.64,28.56,0,1.93,316.31
2016,11,10,9,21.15,25.69,0,1.16,288.43
2016,11,10,10,25.95,18.12,0,1.4,276.09
2016,11,10,11,29.48,12.88,0,1.93,285.95
2016,11,10,12,30.51,12,0,2.03,290.53
2016,11,10,13,30.78,11.75,0,2.13,294.03
2016,11,10,14,30.51,11.94,0,2.27,300.79
2016,11,10,15,29.44,15.12,0,2.37,311.52
2016,11,10,16,26.37,26,0,2.3,329.87
2016,11,10,17,24.5,22.44,0,2.21,354.11
2016,11,10,18,23.55,22.19,0,2.15,20.68
2016,11,10,19,22.6,22.69,0,2.12,46.65
2016,11,10,20,21.62,23.88,0,1.92,75.17
2016,11,10,21,20.89,24.62,0,1.83,111.53
2016,11,10,22,19.99,25.5,0,2.17,147.34
2016,11,10,23,18.39,28.94,0,2.86,173.11
2016,11,11,0,16.75,33.75,0,3.48,190.73
2016,11,11,1,15.51,38,0,3.8,205.3
2016,11,11,2,14.84,40.56,0,3.7,218.23
2016,11,11,3,14.5,42.81,0,3.41,228.9
2016,11,11,4,14.45,44.12,0,2.93,231.94
2016,11,11,5,14.48,45,0,2.45,223.32
2016,11,11,6,14.37,46.25,0,2.25,205.94
2016,11,11,7,16.3,48.44,0,2.32,189.87
2016,11,11,8,19.05,38.5,0,1.98,177.74
2016,11,11,9,22.63,32,0,1.84,163.49
2016,11,11,10,27.12,21.31,0,2.11,152.2
2016,11,11,11,30.09,15.25,0,1.01,140.99
2016,11,11,12,31.05,13.94,0,0.44,93.07
2016,11,11,13,31.33,13.44,0,0.59,69.89
2016,11,11,14,31.05,13.62,0,0.81,64.18
2016,11,11,15,30,16.69,0,1.31,58.39
2016,11,11,16,26.76,28.25,0,2.36,59.2
2016,11,11,17,23.59,28.62,0,3.41,63.61
2016,11,11,18,21.71,31.56,0,4.08,70.21
2016,11,11,19,20.31,33.5,0,4.44,79.76
2016,11,11,20,19.17,35,0,4.64,92.22
2016,11,11,21,18.28,36.25,0,4.62,105.28
2016,11,11,22,17.6,37.06,0,4.42,118.51
2016,11,11,23,16.91,38.38,0,4.24,131.71
2016,11,12,0,16.2,40,0,4.11,143.35
2016,11,12,1,15.81,40.69,0,3.69,152.13
2016,11,12,2,15.7,40.12,0,3.08,159.36
2016,11,12,3,15.64,40.88,0,2.46,164.51
2016,11,12,4,15.41,42.12,0,1.89,166.14
2016,11,12,5,14.96,44.25,0,1.52,158.96
2016,11,12,6,14.63,46.25,0,1.47,147.83
2016,11,12,7,15.9,47.81,0,1.65,145.41
2016,11,12,8,18.22,39.31,0,1.39,146.94
2016,11,12,9,21.48,34.25,0,1.17,142.9
2016,11,12,10,26,24.25,0,1.95,155.69
2016,11,12,11,29.53,16.5,0,1.5,161.85
2016,11,12,12,30.63,15.12,0,0.65,162.44
2016,11,12,13,30.98,14.88,0,0.18,205.46
2016,11,12,14,30.77,15.19,0,0.2,308.66
2016,11,12,15,29.9,18.38,0,0.53,15.48
2016,11,12,16,27.55,27.06,0,1.48,43.07
2016,11,12,17,24.81,26.56,0,2.57,57.28
2016,11,12,18,22.8,29.81,0,3.46,68.94
2016,11,12,19,21.16,33.69,0,4.03,80.41
2016,11,12,20,19.78,36.31,0,4.49,92.29
2016,11,12,21,18.6,38.75,0,4.86,103.28
2016,11,12,22,17.64,40.69,0,5.06,113.48
2016,11,12,23,16.84,42.62,0,5.03,123.02
2016,11,13,0,16.16,44.5,0,4.84,131.73
2016,11,13,1,15.68,46.12,0,4.46,138.83
2016,11,13,2,15.55,46.56,0,3.84,147.48
2016,11,13,3,15.72,46.12,0,3.14,158.99
2016,11,13,4,15.94,45.75,0,2.52,169.63
2016,11,13,5,15.97,46,0,2.02,179.11
2016,11,13,6,15.92,46.94,0,1.61,187.54
2016,11,13,7,17.55,46.94,0,1.29,195.47
2016,11,13,8,19.75,38.69,0,0.74,194.77
2016,11,13,9,22.93,33.44,0,0.41,159.83
2016,11,13,10,27.8,22.62,0,0.36,171.35
2016,11,13,11,30.15,18.44,0,0.14,260.54
2016,11,13,12,30.74,17.81,0,0.25,279.16
2016,11,13,13,30.85,17.62,0,0.42,275.29
2016,11,13,14,30.51,18.12,0,0.64,281.31
2016,11,13,15,29.62,21.19,0,0.75,296.57
2016,11,13,16,27.8,27.44,0,0.89,335.01
2016,11,13,17,25.83,27.31,0,1.29,9.06
2016,11,13,18,24.68,28.62,0,1.72,30.52
2016,11,13,19,23.77,29.94,0,2.05,47.62
2016,11,13,20,22.76,31.31,0,2.3,67.19
2016,11,13,21,21.49,34.5,0,2.63,87.96
2016,11,13,22,20.26,36.81,0,2.99,105.12
2016,11,13,23,19.12,39.31,0,3.2,117
2016,11,14,0,18.3,41.94,0,3.13,123.61
2016,11,14,1,17.82,43.75,0,2.75,122.61
2016,11,14,2,17.55,44.75,0,2.29,111.84
2016,11,14,3,17.09,46.19,0,2.1,92.77
2016,11,14,4,16.33,48.75,0,2.32,75.54
2016,11,14,5,15.5,51.5,0,2.64,69.05
2016,11,14,6,14.98,53.88,0,2.79,69.84
2016,11,14,7,16.85,52,0,2.69,74.35
2016,11,14,8,19.23,42.5,0,2.15,78.49
2016,11,14,9,22.54,35.69,0,2,84.4
2016,11,14,10,27.15,25.75,0,1.41,108.03
2016,11,14,11,29.57,22.5,0,0.82,173.42
2016,11,14,12,30.33,21.69,0,0.77,222.94
2016,11,14,13,30.51,21.38,0,0.81,258.91
2016,11,14,14,30.19,21.56,0,0.91,287.97
2016,11,14,15,29.22,23.62,0,1.1,318.16
2016,11,14,16,26.77,33.62,0,1.75,351.25
2016,11,14,17,24.08,35.44,0,2.7,10.82
2016,11,14,18,22.33,39.06,0,3.45,23.32
2016,11,14,19,20.94,42.38,0,3.93,32.08
2016,11,14,20,19.97,44.69,0,4.04,37.93
2016,11,14,21,19.2,46.31,0,3.98,42.14
2016,11,14,22,18.5,47.75,0,3.88,46.06
2016,11,14,23,17.88,48.88,0,3.73,48.66
2016,11,15,0,17.3,49.94,0,3.59,48.97
2016,11,15,1,16.69,51,0,3.57,46.42
2016,11,15,2,16.01,52.31,0,3.65,43.26
2016,11,15,3,15.36,53.38,0,3.69,41.14
2016,11,15,4,14.86,54.06,0,3.58,39.87
2016,11,15,5,14.52,54.25,0,3.28,41.04
2016,11,15,6,14.51,53.88,0,2.78,45.11
2016,11,15,7,16.51,50.44,0,2.08,50.94
2016,11,15,8,18.65,41.94,0,1.28,50.69
2016,11,15,9,22.21,34.25,0,1.02,52.16
2016,11,15,10,26.95,25.19,0,0.41,65.38
2016,11,15,11,28.44,23.38,0,0.46,338.2
2016,11,15,12,29.04,22.5,0,0.91,343.11
2016,11,15,13,29.19,22.19,0,1.35,347.25
2016,11,15,14,28.82,22.44,0,1.74,344.65
2016,11,15,15,27.84,26.44,0,2.12,340.16
2016,11,15,16,24.88,38.69,0,2.72,341.72
2016,11,15,17,22.76,37.81,0,3.19,347.4
2016,11,15,18,21.63,38.81,0,3.51,353.1
2016,11,15,19,20.58,40.25,0,3.82,356.48
2016,11,15,20,19.47,42.56,0,4.19,357.86
2016,11,15,21,18.37,44.56,0,4.63,0
2016,11,15,22,17.45,45.88,0,5,3.31
2016,11,15,23,16.68,47.25,0,5.23,7.82
2016,11,16,0,15.97,48.19,0,5.45,12.16
2016,11,16,1,15.33,48.75,0,5.76,13.89
2016,11,16,2,14.73,49.25,0,6.05,14.97
2016,11,16,3,14.16,49.94,0,6.03,16.86
2016,11,16,4,13.62,51,0,5.71,19.5
2016,11,16,5,13.11,52.19,0,5.14,20.83
2016,11,16,6,12.89,52.94,0,4.37,19.73
2016,11,16,7,15.3,47.88,0,3.41,20.68
2016,11,16,8,17.54,37.62,0,1.9,26.14
2016,11,16,9,20.5,33.62,0,0.87,35.84
2016,11,16,10,25.81,23.75,0,1,351.49
2016,11,16,11,28.18,20.62,0,1.73,304.34
2016,11,16,12,28.97,19.75,0,2.27,303.91
2016,11,16,13,29.21,19.38,0,2.59,311.2
2016,11,16,14,28.83,19.75,0,3.01,317.42
2016,11,16,15,27.32,26.31,0,3.59,323.4
2016,11,16,16,23.33,40.44,0,4.27,330.76
2016,11,16,17,20.7,41.12,0,4.61,335.69
2016,11,16,18,19.62,42.06,0,4.73,337.67
2016,11,16,19,18.65,42.88,0,4.86,337.43
2016,11,16,20,17.87,43.25,0,4.84,336.21
2016,11,16,21,17.26,43.31,0,4.65,334.21
2016,11,16,22,16.69,43.44,0,4.47,330.7
2016,11,16,23,16.06,43.69,0,4.41,326.93
2016,11,17,0,15.3,44.38,0,4.5,323.97
2016,11,17,1,14.42,46.06,0,4.76,322.06
2016,11,17,2,13.51,47.75,0,5.26,321.82
2016,11,17,3,12.68,49.38,0,5.75,321.84
2016,11,17,4,11.98,50.44,0,5.96,320.43
2016,11,17,5,11.33,51.19,0,5.94,317.03
2016,11,17,6,10.99,51.5,0,5.84,311.53
2016,11,17,7,13.87,42.31,0,5.47,305.01
2016,11,17,8,16.54,34.31,0,3.75,293.73
2016,11,17,9,20.02,29.88,0,2.8,277.86
2016,11,17,10,24.98,21,0,4.36,289.99
2016,11,17,11,27.39,17,0,4.91,291.46
2016,11,17,12,28.33,15.81,0,4.89,290.95
2016,11,17,13,28.73,15.25,0,4.72,290.87
2016,11,17,14,28.56,15.38,0,4.62,292.97
2016,11,17,15,27.21,21.88,0,4.29,297.64
2016,11,17,16,23.23,35.56,0,3.92,304.61
2016,11,17,17,21.35,31.81,0,3.68,313.02
2016,11,17,18,20.56,32.06,0,3.61,320.62
2016,11,17,19,19.58,33,0,3.74,323.59
2016,11,17,20,18.49,35.06,0,3.9,321.43
2016,11,17,21,17.37,37.88,0,4.03,315.08
2016,11,17,22,16.21,39.75,0,4.22,306.57
2016,11,17,23,15.07,41.81,0,4.5,300.35
2016,11,18,0,14.09,43.94,0,4.67,299.01
2016,11,18,1,13.32,45.5,0,4.65,301.31
2016,11,18,2,12.55,47.12,0,4.66,305.1
2016,11,18,3,11.73,49.06,0,4.93,309.34
2016,11,18,4,10.96,51.06,0,5.43,313.95
2016,11,18,5,10.33,53.12,0,5.85,315.65
2016,11,18,6,10,54.38,0,5.9,313.07
2016,11,18,7,12.75,45.88,0,5.15,308.66
2016,11,18,8,15.26,39.31,0,3.08,299.49
2016,11,18,9,18.87,33.75,0,1.9,283.81
2016,11,18,10,24.25,22.25,0,3.15,294.79
2016,11,18,11,26.33,19.19,0,3.17,288.39
2016,11,18,12,27.44,17.94,0,3.21,282.79
2016,11,18,13,28.01,17.12,0,3.3,281.18
2016,11,18,14,28.06,17.06,0,3.41,285.98
2016,11,18,15,26.85,24.81,0,3.29,293.64
2016,11,18,16,23.86,33.88,0,2.78,301.9
2016,11,18,17,22.53,28.44,0,2.22,310.14
2016,11,18,18,22.51,26.44,0,1.82,318.84
2016,11,18,19,22.1,26.31,0,1.7,309.03
2016,11,18,20,20.68,29.19,0,2.03,277.76
2016,11,18,21,18.81,33.69,0,3.11,256.77
2016,11,18,22,17.12,37.94,0,3.89,254.4
2016,11,18,23,16.33,40.25,0,3.86,263.03
2016,11,19,0,16.09,40.56,0,3.34,281.18
2016,11,19,1,15.66,41.12,0,3.04,302.1
2016,11,19,2,14.94,42.25,0,3.01,314.79
2016,11,19,3,14.19,43.38,0,3.01,320.06
2016,11,19,4,13.72,43.69,0,2.84,319.13
2016,11,19,5,13.49,43.44,0,2.55,311.27
2016,11,19,6,13.43,43.12,0,2.27,301.07
2016,11,19,7,14.93,45.25,0,2.15,288.17
2016,11,19,8,17.64,33.06,0,1.73,275.45
2016,11,19,9,20.69,29.56,0,1.31,254.48
2016,11,19,10,26.08,20.06,0,1.81,237.13
2016,11,19,11,28.64,16.5,0,2.38,246.63
2016,11,19,12,29.65,15.56,0,2.44,253.48
2016,11,19,13,30.07,15.12,0,2.42,258.84
2016,11,19,14,29.82,15.38,0,2.32,269.81
2016,11,19,15,28.44,23.19,0,2.14,293.47
2016,11,19,16,25.85,29.25,0,1.97,327.44
2016,11,19,17,23.96,25.88,0,1.8,359
2016,11,19,18,22.96,26.56,0,1.83,35.11
2016,11,19,19,21.98,27.44,0,1.99,60.62
2016,11,19,20,21.22,28.75,0,1.76,87.46
2016,11,19,21,20.58,29.19,0,1.56,119.39
2016,11,19,22,19.88,30.56,0,1.45,144
2016,11,19,23,19.65,30,0,1.24,155.05
2016,11,20,0,19.07,31.62,0,0.99,152.22
2016,11,20,1,18.31,34.06,0,0.89,136.07
2016,11,20,2,17.65,35.75,0,0.92,133.29
2016,11,20,3,17,37.19,0,1.03,150.9
2016,11,20,4,15.85,40.31,0,1.39,176.77
2016,11,20,5,14.78,43.62,0,2.15,199.95
2016,11,20,6,13.32,49.19,0,3.19,214.12
2016,11,20,7,15.02,50.75,0,4.1,223.76
2016,11,20,8,18.42,39.38,0,3.34,229.83
2016,11,20,9,21.81,33.62,0,2.24,229.81
2016,11,20,10,26.12,24.75,0,2.21,227.44
2016,11,20,11,29.37,18.81,0,1.61,251.92
2016,11,20,12,30.54,17,0,1.39,292.82
2016,11,20,13,30.87,16.25,0,1.41,325.87
2016,11,20,14,30.62,16.31,0,1.57,343.55
2016,11,20,15,29.39,20.81,0,1.71,356.59
2016,11,20,16,26.55,30.38,0,1.9,19.26
2016,11,20,17,24.42,26.44,0,1.89,38.96
2016,11,20,18,23.56,27.06,0,1.69,59.76
2016,11,20,19,22.98,27.19,0,1.54,85.07
2016,11,20,20,21.86,28.44,0,1.66,106.13
2016,11,20,21,20.62,31,0,1.84,121.13
2016,11,20,22,19.55,32.88,0,1.96,135.65
2016,11,20,23,18.62,35.06,0,1.84,154.31
2016,11,21,0,17.93,37.06,0,1.48,180.9
2016,11,21,1,17.57,38.19,0,1.16,228.27
2016,11,21,2,16.56,41.25,0,1.3,275.16
2016,11,21,3,16.01,42.31,0,1.42,301.5
2016,11,21,4,15.73,42.5,0,1.39,314.09
2016,11,21,5,15.9,41.25,0,1.23,320.43
2016,11,21,6,16.06,40.56,0,0.93,321.49
2016,11,21,7,17.23,40.69,0,0.55,304.59
2016,11,21,8,19.14,34.38,0,0.5,225.63
2016,11,21,9,22,30.56,0,0.99,201.72
2016,11,21,10,26.7,21.62,0,0.83,254.13
2016,11,21,11,29.94,15.5,0,1.58,295.55
2016,11,21,12,30.88,14,0,1.95,291.63
2016,11,21,13,31.08,13.44,0,2.2,289.08
2016,11,21,14,30.65,13.62,0,2.45,292.72
2016,11,21,15,29.32,19.12,0,2.5,298.57
2016,11,21,16,26.33,28.94,0,2.25,304.52
2016,11,21,17,24.51,24.12,0,1.97,303.82
2016,11,21,18,24.18,23.19,0,1.78,295.44
2016,11,21,19,23.19,24.44,0,1.84,281.26
2016,11,21,20,21.87,26.44,0,2.27,263.49
2016,11,21,21,20.32,29.44,0,3.03,254.14
2016,11,21,22,18.53,34.81,0,3.69,255.29
2016,11,21,23,16.9,40.31,0,4.24,262.38
2016,11,22,0,15.51,45.19,0,4.79,271.03
2016,11,22,1,14.42,50.06,0,5.42,276.71
2016,11,22,2,13.69,53.5,0,5.79,280.1
2016,11,22,3,13.15,55.69,0,5.91,281.81
2016,11,22,4,12.67,56.94,0,5.89,281.95
2016,11,22,5,12.23,57.06,0,5.49,282.49
2016,11,22,6,11.97,56.19,0,5.43,281.78
2016,11,22,7,15.15,45.75,0,5.04,283.43
2016,11,22,8,18.22,34.31,0,3.27,283.24
2016,11,22,9,21.76,28.75,0,2.25,278.38
2016,11,22,10,26.68,19.81,0,3.07,303.37
2016,11,22,11,30.23,14.56,0,3.94,314.44
2016,11,22,12,31.01,13.81,0,3.57,308.7
2016,11,22,13,31.18,13.5,0,3.44,300
2016,11,22,14,30.82,13.81,0,3.76,293.53
2016,11,22,15,29.35,19.06,0,3.91,292.57
2016,11,22,16,25.16,33.31,0,3.64,291.39
2016,11,22,17,23.3,28.38,0,3.29,284.99
2016,11,22,18,22.45,28.5,0,3.23,271.66
2016,11,22,19,20.75,32.56,0,3.91,258.49
2016,11,22,20,18.74,37.5,0,4.98,253.3
2016,11,22,21,17.3,41.62,0,5.97,255.67
2016,11,22,22,16.36,44.44,0,6.53,262.99
2016,11,22,23,15.54,47.12,0,6.53,271.92
2016,11,23,0,14.77,49.38,0,6.21,281.31
2016,11,23,1,14.09,50.94,0,5.84,290.86
2016,11,23,2,13.5,51.88,0,5.78,299.54
2016,11,23,3,13,52.69,0,6.04,305.95
2016,11,23,4,12.56,53.88,0,6.38,309.73
2016,11,23,5,12.14,55.5,0,6.41,311.84
2016,11,23,6,11.9,56.81,0,6.05,310.81
2016,11,23,7,15.27,47.81,0,5.11,306.05
2016,11,23,8,18.19,40.31,0,2.72,291.92
2016,11,23,9,22.01,34.31,0,1.92,266.96
2016,11,23,10,27.45,23.56,0,3.81,297.46
2016,11,23,11,29.6,19,0,3.64,293.93
2016,11,23,12,30.43,17.44,0,3.02,282.24
2016,11,23,13,30.77,16.56,0,3.18,273.09
2016,11,23,14,30.44,16.44,0,3.47,276.85
2016,11,23,15,29.15,20.75,0,3.05,286.07
2016,11,23,16,26.15,31.31,0,2.31,297.61
2016,11,23,17,24.4,27.44,0,1.9,309.65
2016,11,23,18,24.32,25.56,0,1.55,323.01
2016,11,23,19,23.69,25.44,0,1.26,331.05
2016,11,23,20,22.94,26.62,0,1.17,327.79
2016,11,23,21,22.08,27.88,0,1.31,319.58
2016,11,23,22,21.07,29.12,0,1.6,311.84
2016,11,23,23,19.25,33.25,0,2.18,309.04
2016,11,24,0,17.87,36.69,0,3,313
2016,11,24,1,16.37,40.75,0,3.63,318.58
2016,11,24,2,15.2,43.44,0,3.93,324.38
2016,11,24,3,14.13,45.75,0,4.14,327.33
2016,11,24,4,13.15,47.81,0,4.37,326.51
2016,11,24,5,12.46,49.12,0,4.43,323.53
2016,11,24,6,12.14,49.75,0,4.29,318.99
2016,11,24,7,14.9,45.38,0,4.07,311.03
2016,11,24,8,17.95,33.88,0,2.85,297.97
2016,11,24,9,21.37,29.81,0,1.99,274.28
2016,11,24,10,26.58,22.31,0,3.76,304.58
2016,11,24,11,28.88,18.44,0,5.12,310.73
2016,11,24,12,29.55,17.31,0,5.15,308.66
2016,11,24,13,29.69,16.81,0,4.99,306.65
2016,11,24,14,29.33,17,0,5.01,305.48
2016,11,24,15,27.84,22.56,0,5,305.01
2016,11,24,16,23.37,36.25,0,5.07,305.28
2016,11,24,17,20.82,37.06,0,5.18,307.53
2016,11,24,18,19.97,37.44,0,5.2,311.71
2016,11,24,19,18.92,38.5,0,5.54,314.66
2016,11,24,20,17.85,39.69,0,5.97,315.95
2016,11,24,21,16.85,40.69,0,6.27,315.45
2016,11,24,22,16,41.38,0,6.46,313.87
2016,11,24,23,15.26,42,0,6.5,312.51
2016,11,25,0,14.6,42.75,0,6.4,311.14
2016,11,25,1,13.98,43.62,0,6.36,310.36
2016,11,25,2,13.41,44.19,0,6.75,309.7
2016,11,25,3,12.94,44.44,0,7.33,309.07
2016,11,25,4,12.55,44.81,0,7.75,308.16
2016,11,25,5,12.16,45.62,0,7.9,306.72
2016,11,25,6,11.91,46.38,0,7.85,303.88
2016,11,25,7,14.64,38.19,0,7.02,298.79
2016,11,25,8,17.41,32.56,0,4.86,287.3
2016,11,25,9,21.19,27.94,0,3.85,271.63
2016,11,25,10,26.43,19.62,0,5.85,302.91
2016,11,25,11,29.62,14.75,0,6.93,309.88
2016,11,25,12,30.84,13.56,0,6.68,304.62
2016,11,25,13,31.4,12.94,0,6.53,299.6
2016,11,25,14,31.23,12.88,0,6.58,298.12
2016,11,25,15,29.81,16.12,0,6.48,297.95
2016,11,25,16,24.69,28.75,0,7,297.02
2016,11,25,17,21.31,31.38,0,8.04,299.98
2016,11,25,18,20.53,30.81,0,9.14,304.41
2016,11,25,19,19.97,29.94,0,10.1,307.11
2016,11,25,20,19.11,30.38,0,10.21,305.66
2016,11,25,21,18.12,31.69,0,10.03,301.08
2016,11,25,22,17.16,33.75,0,9.52,295.3
2016,11,25,23,16.37,35.81,0,9.25,290.47
2016,11,26,0,15.75,37.56,0,9.05,288.2
2016,11,26,1,15.19,39.31,0,8.82,288
2016,11,26,2,14.72,40.56,0,8.81,291.86
2016,11,26,3,14.26,41.38,0,8.84,298.44
2016,11,26,4,13.69,42.75,0,8.66,304.82
2016,11,26,5,13.12,44.31,0,8.36,310.11
2016,11,26,6,12.81,45.31,0,8.11,313.4
2016,11,26,7,15.57,37.69,0,6.85,313.47
2016,11,26,8,18.51,32.56,0,4.44,304.98
2016,11,26,9,22.64,27.62,0,4.14,301.17
2016,11,26,10,27.76,20.56,0,7.86,323.69
2016,11,26,11,29.7,18.12,0,7.04,322.16
2016,11,26,12,30.72,16.88,0,6.22,317.8
2016,11,26,13,31.13,16.31,0,5.67,313.16
2016,11,26,14,30.9,16.44,0,5.52,310.98
2016,11,26,15,29.57,19.62,0,5.45,310.7
2016,11,26,16,24.72,34.5,0,5.46,309.13
2016,11,26,17,21.5,37.44,0,5.84,309.95
2016,11,26,18,20.4,38.5,0,6.22,311.64
2016,11,26,19,19.43,39.5,0,6.76,312.38
2016,11,26,20,18.53,40.31,0,7.31,311.45
2016,11,26,21,17.65,41.19,0,7.64,309.78
2016,11,26,22,16.8,42,0,7.86,308.21
2016,11,26,23,15.99,43.06,0,7.87,307.46
2016,11,27,0,15.22,44.38,0,7.74,307.58
2016,11,27,1,14.5,46,0,7.52,308.97
2016,11,27,2,13.87,47.62,0,7.38,311.61
2016,11,27,3,13.32,49.12,0,7.3,314.31
2016,11,27,4,12.8,50.56,0,7.15,315.8
2016,11,27,5,12.33,51.81,0,6.92,315.59
2016,11,27,6,12.05,52.44,0,6.71,313.4
2016,11,27,7,15,43.06,0,5.93,309.6
2016,11,27,8,17.81,36.25,0,3.83,299.96
2016,11,27,9,21.58,30.69,0,2.91,286.24
2016,11,27,10,26.95,21.12,0,5.65,311.02
2016,11,27,11,29.68,17.12,0,6.01,308.99
2016,11,27,12,30.69,16,0,5.96,304.42
2016,11,27,13,31.07,15.31,0,6,301.04
2016,11,27,14,30.87,15.12,0,6.18,299.93
2016,11,27,15,29.56,18.06,0,5.95,300.1
2016,11,27,16,24.55,32.69,0,5.64,298.73
2016,11,27,17,21.3,35.31,0,5.85,299.06
2016,11,27,18,20.15,36.31,0,6.33,301.41
2016,11,27,19,19.14,37.12,0,7.01,304.19
2016,11,27,20,18.21,37.94,0,7.49,304.67
2016,11,27,21,17.25,39.12,0,7.65,302.57
2016,11,27,22,16.37,40.31,0,7.75,299.62
2016,11,27,23,15.62,41.5,0,7.91,296.39
2016,11,28,0,14.96,42.88,0,8.03,293.52
2016,11,28,1,14.36,44.38,0,8.05,291.64
2016,11,28,2,13.87,45.69,0,8.11,291.3
2016,11,28,3,13.43,46.94,0,8.12,291.92
2016,11,28,4,12.98,48.12,0,7.98,292.62
2016,11,28,5,12.52,49.25,0,7.76,292.67
2016,11,28,6,12.23,49.94,0,7.5,291.51
2016,11,28,7,15.15,41,0,6.41,288.85
2016,11,28,8,17.96,34.75,0,4.03,278.59
2016,11,28,9,21.75,29.44,0,3.02,268.22
2016,11,28,10,27.16,19.75,0,5.29,309.66
2016,11,28,11,29.21,17.25,0,4.72,306.72
2016,11,28,12,30.16,16.06,0,4.32,301.25
2016,11,28,13,30.48,15.56,0,4.24,297.46
2016,11,28,14,30.22,15.62,0,4.41,298.25
2016,11,28,15,29.05,19.69,0,4.19,302.06
2016,11,28,16,25.25,32.94,0,3.38,306.55
2016,11,28,17,23.8,27.25,0,2.91,312.17
2016,11,28,18,22.97,27.81,0,2.89,315.77
2016,11,28,19,21.76,28.5,0,3.21,315.69
2016,11,28,20,20.47,31.56,0,3.47,314.54
2016,11,28,21,19.29,32.94,0,3.62,313.34
2016,11,28,22,18.08,34.69,0,3.79,312.74
2016,11,28,23,17.01,35.94,0,3.85,315.58
2016,11,29,0,16.09,36.62,0,3.82,321.72
2016,11,29,1,15.11,37.75,0,3.89,328.54
2016,11,29,2,13.94,39.94,0,4.21,333.67
2016,11,29,3,12.9,41.5,0,4.5,336.78
2016,11,29,4,12.22,42.5,0,4.45,337.81
2016,11,29,5,11.8,42.5,0,4.12,336.99
2016,11,29,6,11.55,42.56,0,3.8,332.43
2016,11,29,7,14.1,40.06,0,3.54,327.54
2016,11,29,8,17.01,28.88,0,2.3,322.04
2016,11,29,9,20.42,25.38,0,1.23,311.39
2016,11,29,10,24.95,17.56,0,1.29,334.84
2016,11,29,11,28.58,11.56,0,1.78,345.78
2016,11,29,12,29.75,10.38,0,1.81,344.7
2016,11,29,13,30.08,10.19,0,1.81,342.9
2016,11,29,14,29.69,10.62,0,1.88,344.05
2016,11,29,15,28.33,15.06,0,1.78,350.41
2016,11,29,16,25.51,23.69,0,1.61,12.62
2016,11,29,17,23.4,20.5,0,1.8,39.01
2016,11,29,18,22.3,21.25,0,2.3,58.2
2016,11,29,19,20.87,23.5,0,2.81,70.71
2016,11,29,20,19.63,25,0,3.09,80.54
2016,11,29,21,18.62,27.75,0,3.18,89.72
2016,11,29,22,17.76,29.56,0,3.1,97.82
2016,11,29,23,17.01,30.62,0,2.94,107.18
2016,11,30,0,16.23,33.44,0,2.82,117.77
2016,11,30,1,15.48,36.38,0,2.73,129.89
2016,11,30,2,14.75,39.31,0,2.62,135.84
2016,11,30,3,14.11,42.75,0,2.45,135.77
2016,11,30,4,13.63,45.88,0,2.19,131.38
2016,11,30,5,13.01,49.56,0,1.93,119.26
2016,11,30,6,12.51,53,0,1.92,104.6
2016,11,30,7,13.61,55.56,0,2.1,97.47
2016,11,30,8,15.91,48.5,0,1.77,97.34
2016,11,30,9,18.78,44.44,0,1.39,102.63
2016,11,30,10,23.2,34.62,0,2.4,116.48
2016,11,30,11,26.1,24.12,0,1.99,106.44
2016,11,30,12,27.12,21.75,0,1.42,95.05
2016,11,30,13,27.46,21.06,0,1.02,82.49
2016,11,30,14,27.32,21.38,0,0.82,66.87
2016,11,30,15,26.34,28.62,0,0.89,52.83
2016,11,30,16,24.16,32,0,1.3,55.54
2016,11,30,17,22.45,32.31,0,1.78,67.83
2016,11,30,18,21.3,35,0,2.31,78.27
2016,11,30,19,20.07,39.12,0,2.74,85.25
2016,11,30,20,19.21,42.44,0,2.86,87.65
2016,11,30,21,18.55,45,0,2.77,90
2016,11,30,22,17.93,47.44,0,2.66,96.23
2016,11,30,23,17.33,49.81,0,2.57,106.07
2016,12,1,0,16.72,53.12,0,2.46,115.35
2016,12,1,1,16.08,56.56,0,2.37,117.66
2016,12,1,2,15.37,60.19,0,2.34,116.82
